id,severity,confidence,area,file,line,title,why_it_matters,suggested_fix,source
SM-AUD-0461,P2,static,error-default,semantic-memory/src/lib.rs,782,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0462,P2,static,error-default,semantic-memory/src/lib.rs,845,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0463,P2,static,error-default,semantic-memory/src/lib.rs,927,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0464,P2,static,error-default,semantic-memory/src/lib.rs,949,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0465,P2,static,error-default,semantic-memory/src/lib.rs,1028,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0466,P1,static,zip-truncate,semantic-memory/src/lib.rs,1123,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0467,P2,static,error-default,semantic-memory/src/lib.rs,1176,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0468,P2,static,error-default,semantic-memory/src/lib.rs,1184,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0469,P2,static,error-default,semantic-memory/src/lib.rs,1214,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0470,P1,static,zip-truncate,semantic-memory/src/lib.rs,1254,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0471,P2,static,error-default,semantic-memory/src/lib.rs,1260,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0472,P2,static,runtime-clock,semantic-memory/src/lib.rs,1269,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0473,P1,static,zip-truncate,semantic-memory/src/lib.rs,1314,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0474,P2,static,error-default,semantic-memory/src/lib.rs,1320,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0475,P1,static,zip-truncate,semantic-memory/src/lib.rs,1374,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0476,P2,static,error-default,semantic-memory/src/lib.rs,1380,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0477,P1,static,zip-truncate,semantic-memory/src/lib.rs,1434,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0478,P2,static,error-default,semantic-memory/src/lib.rs,1440,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0479,P2,static,runtime-clock,semantic-memory/src/lib.rs,1452,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0480,P2,static,numeric-cast,semantic-memory/src/pool.rs,289,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0481,P2,static,numeric-cast,semantic-memory/src/pool.rs,295,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0482,P2,static,numeric-cast,semantic-memory/src/pool.rs,305,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0483,P2,static,error-default,semantic-memory/src/projection_batch.rs,71,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0484,P2,static,error-default,semantic-memory/src/projection_import.rs,206,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0485,P2,static,runtime-clock,semantic-memory/src/projection_import.rs,278,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0486,P2,static,error-default,semantic-memory/src/projection_import.rs,301,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0487,P2,static,numeric-cast,semantic-memory/src/projection_import.rs,324,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0488,P2,static,numeric-cast,semantic-memory/src/projection_import.rs,347,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0489,P2,static,numeric-cast,semantic-memory/src/projection_import.rs,357,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0490,P2,static,numeric-cast,semantic-memory/src/projection_import.rs,396,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0491,P2,static,error-default,semantic-memory/src/projection_import.rs,422,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0492,P2,static,error-default,semantic-memory/src/projection_import.rs,433,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0493,P2,static,error-default,semantic-memory/src/projection_lane.rs,130,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0494,P2,static,error-default,semantic-memory/src/projection_lane.rs,644,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0495,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,674,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0496,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,952,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0497,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,1024,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0498,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,1046,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0499,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,1090,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0500,P2,static,runtime-clock,semantic-memory/src/projection_lane.rs,1412,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0501,P2,static,error-default,semantic-memory/src/projection_legacy_compat.rs,50,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0502,P2,static,error-default,semantic-memory/src/projection_legacy_compat.rs,92,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0503,P2,static,error-default,semantic-memory/src/projection_legacy_compat.rs,127,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0504,P2,static,error-default,semantic-memory/src/projection_legacy_compat.rs,130,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0505,P2,static,error-default,semantic-memory/src/projection_legacy_compat.rs,135,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0506,P1,static,insert-or-ignore,semantic-memory/src/projection_legacy_compat.rs,177,INSERT OR IGNORE can hide duplicate/constraint bugs,Ignored inserts can silently discard data or ordinal metadata.,Validate duplicates before insert or assert affected row count where required.,pattern:insert-or-ignore
SM-AUD-0507,P2,static,numeric-cast,semantic-memory/src/projection_legacy_compat.rs,179,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0508,P2,static,runtime-clock,semantic-memory/src/projection_legacy_compat.rs,207,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0509,P2,static,numeric-cast,semantic-memory/src/projection_legacy_compat.rs,264,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0510,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,58,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0511,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,99,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0512,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,153,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0513,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,171,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0514,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,201,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0515,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,226,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0516,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,253,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0517,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,309,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0518,P2,static,error-default,semantic-memory/src/projection_storage.rs,362,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0519,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,430,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0520,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,477,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0521,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,520,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0522,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,521,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0523,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,615,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0524,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,616,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0525,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,617,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0526,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,618,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0527,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,619,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0528,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,620,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0529,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,627,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0530,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,701,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0531,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,702,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0532,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,703,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0533,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,704,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0534,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,705,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0535,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,706,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0536,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,713,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0537,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,756,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0538,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,764,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0539,P2,static,runtime-clock,semantic-memory/src/projection_storage.rs,894,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0540,P2,static,numeric-cast,semantic-memory/src/projection_storage.rs,922,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0541,P2,static,error-default,semantic-memory/src/projection_storage_query.rs,17,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0542,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,134,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0543,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,256,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0544,P2,static,error-default,semantic-memory/src/projection_storage_query.rs,271,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0545,P2,static,error-default,semantic-memory/src/projection_storage_query.rs,272,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0546,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,370,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0547,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,474,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0548,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,575,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0549,P2,static,error-default,semantic-memory/src/projection_storage_query.rs,586,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0550,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,651,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0551,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,668,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0552,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,727,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0553,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,743,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0554,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,761,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0555,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,762,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0556,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,763,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0557,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,764,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0558,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,765,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0559,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,766,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0560,P2,static,numeric-cast,semantic-memory/src/projection_storage_query.rs,797,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0561,P2,static,numeric-cast,semantic-memory/src/quantize.rs,71,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0562,P2,static,numeric-cast,semantic-memory/src/quantize.rs,76,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0563,P2,static,numeric-cast,semantic-memory/src/quantize.rs,77,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0564,P2,static,numeric-cast,semantic-memory/src/quantize.rs,92,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0565,P2,static,hashmap-order,semantic-memory/src/search.rs,9,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0566,P1,confirmed,debug-assert,semantic-memory/src/search.rs,61,debug_assert is not a release invariant,debug_asserts disappear in release builds.,Use a normal check for correctness invariants.,pattern:debug-assert
SM-AUD-0567,P1,static,zip-truncate,semantic-memory/src/search.rs,62,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0568,P2,static,runtime-clock,semantic-memory/src/search.rs,73,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0569,P2,static,numeric-cast,semantic-memory/src/search.rs,75,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0570,P2,static,numeric-cast,semantic-memory/src/search.rs,104,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0571,P2,static,numeric-cast,semantic-memory/src/search.rs,186,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0572,P2,static,numeric-cast,semantic-memory/src/search.rs,189,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0573,P1,confirmed,bytemuck-storage,semantic-memory/src/search.rs,272,Storage byte cast is alignment/endian fragile,Casting SQLite bytes into f32 assumes alignment/native endian and can fail or misdecode.,Decode storage bytes via from_le_bytes/db::bytes_to_embedding.,pattern:bytemuck-storage
SM-AUD-0574,P2,static,numeric-cast,semantic-memory/src/search.rs,290,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0575,P2,static,numeric-cast,semantic-memory/src/search.rs,367,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
